marital_status,course,attend_time,previous_qualification,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,first_semester_credited,first_semester_enrolled,first_semester_grade,second_semester_credited,second_semester_enrolled,second_semester_grade,target,unemployment_rate,inflation_rate
3,9,0,4,2,4,1,2,2,0,0,1,1,0,21,False,0,5,10.5,0,5,0.0,1,12.7,3.7
3,0,0,4,2,5,1,1,4,0,0,1,1,0,18,False,0,6,13.5,0,6,0.0,1,12.7,3.7
1,4,0,0,2,4,1,2,2,0,0,0,1,0,30,False,0,6,10.0,0,6,0.0,1,15.5,2.8
3,1,0,4,2,5,4,4,2,0,0,1,1,0,29,False,0,6,0.0,0,6,0.0,1,15.5,2.8
3,6,0,4,2,4,4,2,2,0,1,1,1,0,18,False,0,5,12.0,0,5,10.66666667,1,7.6,2.6
3,0,0,4,2,4,4,4,4,0,0,1,1,1,18,False,0,5,12.25,0,5,12.2,1,9.4,-0.8
3,1,0,3,2,4,4,2,2,0,0,1,1,0,22,False,4,10,11.4,2,7,11.66666667,1,15.5,2.8
3,9,1,4,2,4,1,1,1,0,0,0,1,0,27,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,0,0,4,2,4,4,4,2,0,0,1,1,0,20,False,0,6,14.25,0,6,14.0,0,10.8,1.4
3,12,1,0,2,5,1,4,2,0,0,1,1,0,42,False,8,12,14.45454545,7,11,14.2,0,11.1,0.6
3,1,0,4,2,4,1,2,4,0,1,1,1,0,21,False,8,12,14.53846154,4,12,14.46153846,0,15.5,2.8
3,10,0,4,2,4,1,2,2,1,0,1,1,0,23,False,0,7,12.73333333,0,8,11.95,0,16.2,0.3
3,4,0,4,2,4,1,4,4,0,0,1,1,0,21,False,4,12,13.2,4,12,13.5,1,8.9,1.4
3,2,0,4,2,0,0,2,2,0,0,1,1,0,19,False,0,0,0.0,0,0,0.0,0,12.7,3.7
2,12,0,4,2,4,1,2,2,0,0,1,1,1,40,False,0,6,12.33333333,0,6,12.75,1,8.9,1.4
3,9,0,4,2,5,4,4,1,0,0,1,1,0,22,False,5,9,11.2,5,9,11.25,1,12.7,3.7
3,10,0,4,2,4,1,4,4,0,0,1,1,0,19,False,0,7,13.2,0,7,13.2,0,7.6,2.6
3,6,0,4,2,0,4,4,2,0,0,1,1,0,18,False,0,5,13.6,0,5,14.6,0,8.9,1.4
3,6,0,4,2,4,1,4,2,0,0,1,1,0,18,False,0,5,0.0,0,5,11.5,1,7.6,2.6
3,0,0,4,2,0,4,2,2,0,0,1,1,0,24,False,0,6,12.85714286,0,6,13.66666667,1,11.1,0.6
3,0,0,4,2,5,1,2,4,0,0,1,0,1,19,False,0,6,13.5,0,6,14.0,0,12.4,0.5
3,5,0,4,2,4,4,2,3,0,0,1,0,0,18,False,0,6,0.0,0,6,0.0,1,7.6,2.6
3,2,0,4,2,0,4,2,2,0,0,0,0,0,19,False,0,0,0.0,0,0,0.0,0,16.2,0.3
3,10,0,4,2,4,4,2,2,0,0,1,0,1,19,False,0,8,12.82875,0,8,12.82875,0,9.4,-0.8
3,7,0,4,2,3,0,2,3,0,0,1,0,0,21,False,0,5,0.0,0,5,13.75,0,10.8,1.4
3,10,0,4,2,4,4,2,1,0,1,1,0,0,18,False,0,7,0.0,0,8,0.0,1,13.9,-0.3
3,4,0,4,2,0,4,2,1,0,0,1,0,0,19,False,0,6,14.66666667,0,6,13.16666667,0,9.4,-0.8
3,10,0,4,2,4,1,2,2,0,0,1,0,0,19,False,0,8,13.93714286,0,8,13.93714286,0,10.8,1.4
3,4,0,4,2,0,4,3,2,0,0,1,0,0,20,False,7,12,14.7,8,12,14.58333333,0,15.5,2.8
3,8,0,4,2,4,4,4,2,0,0,1,0,0,18,False,0,6,11.66666667,0,6,12.2,0,12.7,3.7
3,10,0,0,2,4,1,4,4,0,0,1,0,0,20,False,0,7,14.85,0,7,14.85,0,7.6,2.6
3,14,0,4,2,5,1,2,0,0,0,1,0,0,26,False,0,5,12.0,0,5,0.0,1,10.8,1.4
3,10,0,4,2,0,4,2,2,0,0,1,0,0,18,False,0,7,13.6875,0,8,15.62222222,1,13.9,-0.3
3,12,1,4,2,4,1,4,4,0,0,1,0,0,58,False,0,6,12.4,0,6,11.6,0,9.4,-0.8
3,10,0,4,2,4,0,2,2,0,0,1,0,0,18,False,0,7,13.398,0,8,13.5425,0,15.5,2.8
3,9,1,4,2,4,1,1,2,0,0,1,0,0,20,False,0,5,0.0,0,5,0.0,1,11.1,0.6
3,9,0,4,2,4,1,4,4,0,0,1,0,0,29,False,13,15,11.76923077,12,14,11.92857143,0,9.4,-0.8
3,12,0,0,2,4,4,2,2,0,1,0,0,0,27,False,0,6,0.0,0,5,0.0,1,16.2,0.3
3,14,0,4,2,5,1,1,2,0,0,1,0,1,21,False,0,6,13.28571429,0,6,13.0,0,11.1,0.6
3,12,0,4,2,4,4,2,4,0,0,1,0,1,20,False,0,6,11.66666667,0,6,11.16666667,0,15.5,2.8
3,12,0,4,2,5,1,2,2,0,0,1,0,1,19,False,0,6,11.5,0,6,12.2,0,11.1,0.6
3,10,0,4,2,4,1,1,1,0,0,1,0,1,22,False,0,7,13.08166667,0,8,13.15,0,11.1,0.6
3,4,0,4,2,4,1,4,2,0,0,1,0,1,19,False,0,6,12.66666667,0,6,13.0,0,15.5,2.8
3,8,0,4,2,4,4,4,4,0,1,0,0,0,19,False,0,6,11.33333333,0,6,0.0,1,12.4,0.5
3,8,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,6,13.16666667,0,6,13.2,1,12.4,0.5
3,7,0,3,2,4,4,2,4,0,0,1,0,0,19,False,0,6,0.0,0,6,0.0,1,12.7,3.7
3,1,0,3,2,4,4,2,2,0,0,1,0,0,20,False,0,6,11.66666667,0,6,12.6,0,12.4,0.5
3,12,0,4,2,4,1,4,2,0,0,1,0,1,19,False,0,6,13.5,0,6,13.42857143,0,11.1,0.6
3,14,0,4,2,4,1,4,4,0,1,0,0,1,26,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,12,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,6,13.16666667,0,6,14.14285714,0,11.1,0.6
3,14,0,4,2,4,1,2,4,0,1,1,0,0,29,False,4,5,12.5,1,5,12.5,1,12.7,3.7
3,1,0,3,2,0,4,3,1,0,0,0,0,0,20,False,0,6,13.375,0,6,13.0,0,16.2,0.3
3,4,0,4,2,5,0,2,2,0,0,1,0,0,19,False,0,6,13.16666667,0,6,12.66666667,0,15.5,2.8
3,10,0,4,2,0,0,2,2,0,0,1,0,0,18,False,0,8,13.15428571,0,8,13.15428571,0,10.8,1.4
3,4,0,4,2,4,1,2,2,0,0,1,0,1,19,False,0,6,12.83333333,0,6,12.83333333,0,9.4,-0.8
3,5,0,4,2,4,4,1,1,0,0,1,0,0,18,False,0,7,12.14285714,0,7,13.14285714,0,12.4,0.5
3,12,1,0,2,4,4,4,2,0,0,1,0,0,36,False,6,10,13.0,5,9,13.75,1,8.9,1.4
3,2,0,4,3,4,4,3,2,0,0,1,1,0,20,True,0,0,0.0,0,0,0.0,1,11.1,0.6
3,12,0,4,2,4,1,4,4,0,0,1,1,0,18,False,0,6,11.0,0,6,0.0,1,11.1,0.6
3,12,0,4,2,4,0,2,3,0,1,0,1,0,20,False,3,9,13.33333333,2,6,12.5,1,8.9,1.4
3,10,0,4,2,5,4,2,2,0,0,1,1,0,18,False,0,7,14.59444444,0,8,13.472,0,15.5,2.8
3,7,0,3,2,0,4,2,1,0,1,1,1,0,20,False,2,6,11.0,1,6,10.66666667,1,12.4,0.5
3,6,0,4,2,5,4,0,2,0,1,0,1,0,24,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,8,0,4,2,5,1,1,2,0,0,1,1,0,19,False,0,6,0.0,0,6,0.0,1,8.9,1.4
3,6,0,4,2,5,4,2,4,0,0,1,1,0,18,False,0,5,12.0,0,5,12.0,1,7.6,2.6
3,6,0,4,2,0,1,3,2,0,0,1,1,0,18,False,0,5,14.0,0,5,13.2,0,8.9,1.4
3,13,0,4,2,4,4,2,2,0,0,1,1,0,18,False,0,6,13.57142857,0,6,11.8,0,8.9,1.4
3,0,0,4,2,0,4,2,2,0,0,1,1,0,22,False,0,6,0.0,0,6,0.0,1,16.2,0.3
3,0,0,4,2,5,1,4,4,0,0,1,1,0,19,False,0,6,14.25,0,6,13.85714286,0,11.1,0.6
2,14,0,4,2,4,2,1,2,0,1,0,0,0,32,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,5,0,4,2,0,4,3,2,0,0,1,0,1,21,False,0,6,0.0,0,6,0.0,1,7.6,2.6
3,10,0,4,2,4,1,1,1,0,0,1,0,1,19,False,0,8,13.54285714,0,8,13.54285714,0,12.7,3.7
0,12,1,4,2,4,1,4,4,0,0,1,0,1,39,False,3,9,13.11111111,2,7,11.71428571,0,12.7,3.7
3,12,1,4,2,0,3,3,3,0,0,1,0,0,30,False,3,9,12.66666667,2,7,12.14285714,0,7.6,2.6
3,9,0,4,2,4,4,1,1,0,0,1,0,0,18,False,0,5,10.75,0,5,10.0,1,9.4,-0.8
2,9,1,4,2,4,1,4,4,0,0,1,0,0,38,False,4,10,10.75,2,10,10.0,1,7.6,2.6
3,4,0,4,2,0,1,1,2,0,0,1,0,0,20,False,0,6,13.66666667,0,6,13.33333333,0,9.4,-0.8
3,12,1,4,2,0,3,3,3,0,0,1,0,0,55,False,0,6,13.83333333,1,6,12.83333333,0,7.6,2.6
0,4,0,0,2,0,3,3,3,0,0,1,0,0,53,False,15,18,13.17647059,13,18,13.0,1,7.6,2.6
2,12,1,4,2,0,3,3,3,0,0,1,0,0,54,False,0,6,12.75,0,6,12.6,1,7.6,2.6
3,12,1,4,2,4,1,4,4,0,1,0,0,0,44,False,2,8,12.0,2,7,12.0,1,8.9,1.4
3,12,0,4,2,4,1,4,1,0,0,1,0,0,28,False,8,11,11.66666667,8,11,12.55555556,0,10.8,1.4
3,12,1,0,2,5,4,4,2,0,0,1,0,0,37,False,12,14,16.5,8,11,16.90909091,0,8.9,1.4
3,12,0,4,2,1,1,0,0,0,0,1,0,0,20,False,8,10,12.33333333,3,7,11.77777778,0,7.6,2.6
3,12,0,4,2,5,4,4,4,0,0,1,1,0,19,False,0,6,11.5,0,6,11.0,1,8.9,1.4
3,1,0,4,2,4,1,1,4,0,0,1,1,1,23,False,17,18,11.89473684,12,13,12.92307692,0,15.5,2.8
3,12,0,4,2,5,1,1,1,0,0,1,1,0,22,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,13,0,4,2,0,4,2,1,0,0,0,1,0,24,False,0,6,0.0,0,6,0.0,1,11.1,0.6
3,1,0,4,2,4,1,1,1,0,0,1,1,0,26,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,8,0,4,2,4,1,1,1,0,0,1,1,0,18,False,0,6,15.16666667,0,6,14.83333333,0,9.4,-0.8
3,7,0,3,2,4,4,4,4,0,0,1,1,0,24,False,2,6,11.75,1,6,13.5,1,11.1,0.6
3,2,0,4,2,4,1,2,4,0,0,1,1,0,26,False,0,0,0.0,0,0,0.0,1,11.1,0.6
3,13,0,4,2,4,1,4,2,0,0,1,1,0,27,False,0,6,11.33333333,0,6,14.75,1,16.2,0.3
3,1,0,3,2,4,1,4,1,0,0,1,1,1,20,False,0,6,12.6,0,6,13.2,0,12.4,0.5
3,6,0,4,2,4,4,2,2,0,0,1,1,0,19,False,0,5,0.0,0,5,14.0,1,7.6,2.6
3,14,0,4,2,4,1,2,4,0,0,1,1,1,18,False,0,6,15.5,0,6,15.5,1,11.1,0.6
3,10,0,4,2,4,4,2,2,0,0,1,1,0,18,False,0,8,12.36571429,0,8,12.36571429,0,10.8,1.4
3,12,0,4,2,4,4,4,2,0,0,1,1,0,19,False,0,6,0.0,0,6,0.0,1,16.2,0.3
3,8,0,4,2,4,4,2,2,0,0,1,1,1,19,False,0,6,14.0,0,6,12.33333333,0,9.4,-0.8
2,1,0,4,2,0,0,2,2,0,0,1,1,0,30,False,3,12,12.0,5,12,11.8,1,15.5,2.8
3,8,0,4,2,4,0,4,2,0,0,0,1,0,22,False,0,4,0.0,0,5,12.0,1,10.8,1.4
3,9,0,4,2,0,1,2,4,0,0,0,1,0,19,False,0,5,10.0,0,5,11.33333333,1,15.5,2.8
3,9,0,4,2,4,4,4,4,0,0,1,1,0,21,False,0,5,10.0,0,5,10.0,1,7.6,2.6
3,2,0,4,2,4,1,4,4,0,0,0,1,0,22,False,0,0,0.0,0,0,0.0,1,7.6,2.6
3,1,0,4,2,0,4,3,4,0,0,1,1,0,35,False,0,6,11.75,0,6,0.0,1,13.9,-0.3
3,9,0,4,2,4,1,4,4,0,0,1,1,0,20,False,0,5,10.0,0,5,11.0,1,7.6,2.6
3,7,0,4,2,0,1,2,1,0,0,1,1,0,21,False,0,5,14.0,0,5,12.8,0,7.6,2.6
3,14,0,4,2,0,3,0,0,0,1,0,1,0,27,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,8,0,4,2,4,1,4,1,0,0,0,1,0,26,False,0,6,12.0,0,6,0.0,1,9.4,-0.8
3,8,0,4,2,4,4,2,2,0,0,0,1,0,20,False,0,6,0.0,0,5,0.0,1,10.8,1.4
3,1,0,4,2,4,1,1,1,0,1,0,1,0,28,False,4,10,11.88888889,2,8,11.6,1,15.5,2.8
3,8,0,4,2,5,1,4,2,0,0,1,1,0,19,False,0,6,13.83333333,0,6,13.66666667,0,11.1,0.6
3,9,1,4,2,4,4,4,4,0,0,0,1,0,47,False,0,5,0.0,0,5,0.0,1,12.7,3.7
0,8,0,4,2,4,1,2,4,0,0,0,1,0,55,False,0,6,11.4,0,6,12.4,1,10.8,1.4
3,1,0,4,2,4,1,1,4,0,0,1,1,0,39,False,0,6,0.0,1,6,11.0,1,16.2,0.3
2,1,0,4,2,4,1,4,4,0,1,1,1,0,35,False,14,17,10.64285714,12,12,10.66666667,1,15.5,2.8
3,12,0,4,2,4,1,3,2,0,0,0,1,0,32,False,0,6,11.0,0,6,0.0,1,7.6,2.6
3,8,0,4,2,0,4,3,4,0,0,1,1,0,20,False,0,6,16.83333333,0,6,16.66666667,0,8.9,1.4
3,13,0,4,2,4,1,4,4,0,0,1,1,0,36,False,0,6,13.57142857,0,6,13.2,0,12.7,3.7
3,9,1,4,2,4,4,4,2,0,1,1,1,1,34,False,0,5,14.71428571,0,5,14.375,0,16.2,0.3
3,0,0,4,2,4,4,3,3,0,0,1,1,0,21,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,9,1,4,2,4,4,2,2,0,0,1,1,1,42,False,0,5,10.0,0,5,11.0,1,13.9,-0.3
3,1,0,4,2,4,4,4,2,0,0,1,1,0,25,False,0,6,11.0,0,6,11.75,1,12.4,0.5
3,8,0,4,2,4,1,1,2,0,0,1,1,1,18,False,0,6,11.0,0,6,0.0,1,8.9,1.4
3,8,0,4,2,5,1,4,4,0,0,1,1,1,18,False,0,6,12.0,0,6,12.83333333,0,12.7,3.7
3,12,0,4,2,4,4,4,2,0,0,1,1,0,19,False,0,6,11.125,0,6,11.85714286,0,7.6,2.6
3,14,0,4,2,0,4,2,1,0,1,0,1,0,34,False,2,6,11.33333333,0,6,11.5,1,13.9,-0.3
3,8,0,4,2,4,4,2,1,0,0,1,1,0,20,False,0,6,12.0,0,6,0.0,1,10.8,1.4
3,10,0,4,2,4,1,2,2,0,0,1,1,0,20,False,0,7,0.0,0,7,0.0,1,13.9,-0.3
3,10,0,4,2,5,4,2,4,0,0,1,1,0,21,False,0,8,14.54,0,8,14.54,0,10.8,1.4
3,1,0,3,2,4,4,2,2,0,0,1,1,0,19,False,0,6,12.16666667,0,6,13.0,0,12.4,0.5
3,14,0,4,2,4,4,2,2,0,1,0,1,0,31,False,0,5,13.5,0,5,11.66666667,1,9.4,-0.8
3,0,0,4,2,4,1,2,1,0,0,1,1,0,21,False,0,6,14.75,0,6,14.33333333,0,11.1,0.6
3,9,0,4,2,4,1,4,4,0,0,1,1,1,20,False,0,5,12.375,0,5,11.66666667,0,13.9,-0.3
3,10,0,0,2,4,4,2,2,0,0,1,1,0,22,False,0,7,12.73333333,0,7,12.73333333,0,7.6,2.6
3,4,0,4,2,5,4,2,2,1,0,0,1,0,19,False,0,6,12.5,0,6,0.0,1,9.4,-0.8
3,7,0,4,2,4,4,0,2,0,1,0,1,0,41,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,10,0,4,2,0,3,3,3,0,0,1,1,0,27,False,0,7,0.0,0,7,0.0,1,7.6,2.6
3,10,0,4,2,4,4,2,2,0,0,1,0,0,19,False,0,7,13.44285714,0,8,13.77142857,1,13.9,-0.3
3,10,0,4,0,4,4,2,2,0,0,1,0,1,20,True,0,8,14.2,0,8,14.2,0,9.4,-0.8
3,10,0,0,2,4,1,1,4,0,0,1,0,1,19,False,0,7,13.55,0,7,13.55,0,7.6,2.6
2,9,1,4,2,4,1,4,4,0,0,1,0,0,35,False,0,5,11.6,0,5,11.16666667,0,15.5,2.8
3,8,0,4,2,5,4,2,2,0,0,1,0,0,22,False,0,6,13.57142857,0,6,15.28571429,0,13.9,-0.3
3,13,0,4,2,4,4,1,2,0,0,1,0,1,20,False,0,6,13.83333333,0,6,15.0,0,11.1,0.6
3,0,0,4,2,4,1,4,4,0,1,0,0,0,18,False,0,6,11.25,0,6,10.85714286,1,10.8,1.4
3,12,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,6,10.2,0,6,11.25,0,12.4,0.5
3,10,0,0,2,4,1,4,1,0,0,1,0,0,30,False,0,8,15.67571429,0,8,15.67571429,0,10.8,1.4
3,12,0,4,2,4,1,4,2,0,1,1,0,1,18,False,0,6,10.83333333,0,6,12.0,0,11.1,0.6
3,14,0,4,2,4,1,1,2,0,0,1,0,0,19,False,0,5,13.0,0,5,13.33333333,0,7.6,2.6
3,11,0,4,2,4,1,2,4,0,0,1,0,1,21,False,0,7,12.24285714,0,8,14.125,0,15.5,2.8
3,9,0,4,2,4,4,1,2,0,0,1,0,1,18,False,0,5,14.25,0,5,12.5,0,12.7,3.7
0,14,0,4,2,4,1,0,0,0,0,0,0,0,35,False,0,5,12.0,0,5,10.5,1,9.4,-0.8
3,10,0,4,2,4,1,4,2,0,0,1,1,1,18,False,0,7,13.18333333,0,7,13.18333333,0,7.6,2.6
3,10,0,4,2,4,4,4,1,0,0,1,1,1,20,False,0,7,11.9725,0,8,12.65125,0,15.5,2.8
2,13,0,4,2,4,1,2,2,0,0,1,0,0,34,False,0,6,12.4,0,6,12.8,0,9.4,-0.8
3,10,0,4,2,4,1,4,4,0,0,1,0,1,22,False,0,7,13.9,0,7,13.9,0,7.6,2.6
2,9,0,4,2,4,1,2,2,0,0,0,0,0,39,False,0,5,10.66666667,0,5,10.66666667,1,9.4,-0.8
3,10,0,4,2,4,1,4,1,0,0,0,0,0,19,False,0,7,0.0,0,8,0.0,1,11.1,0.6
0,13,0,4,2,4,1,4,4,0,0,1,0,1,36,False,0,6,11.0,0,6,11.33333333,0,10.8,1.4
3,10,0,4,2,4,1,4,4,0,0,1,0,1,21,False,0,8,13.95714286,0,8,13.95714286,0,12.7,3.7
2,12,0,4,2,4,1,4,2,0,1,1,0,1,42,False,0,6,13.33333333,0,6,15.28571429,0,11.1,0.6
3,6,0,4,2,4,1,0,0,0,0,1,0,0,34,False,0,5,0.0,0,5,0.0,1,10.8,1.4
2,12,1,3,2,4,4,4,2,0,0,1,0,0,33,False,3,6,15.71428571,2,6,15.5,0,13.9,-0.3
3,13,0,4,2,4,4,4,1,0,0,1,0,0,20,False,0,6,11.0,0,6,11.4,0,13.9,-0.3
3,0,0,4,2,0,1,3,1,0,1,1,0,0,19,False,0,5,12.25,0,5,12.75,0,7.6,2.6
2,9,1,0,2,4,4,4,2,0,1,1,0,0,34,False,4,10,12.2,3,9,12.22222222,1,16.2,0.3
3,9,0,4,2,4,1,4,1,0,0,1,0,0,18,False,0,5,13.0,0,5,14.0,0,7.6,2.6
3,12,1,4,2,4,1,1,1,0,0,1,0,1,24,False,0,6,12.0,0,6,13.0,0,10.8,1.4
3,5,0,4,2,5,4,4,2,0,0,1,0,0,18,False,0,6,13.33333333,0,6,12.33333333,0,7.6,2.6
3,10,0,4,2,4,4,2,2,0,0,1,0,0,21,False,0,8,12.91,0,8,12.91,0,10.8,1.4
3,12,0,4,2,4,4,4,1,0,0,1,0,1,19,False,0,6,11.0,0,6,11.0,0,9.4,-0.8
3,10,0,4,2,4,4,1,2,0,0,1,0,1,19,False,0,7,13.58,0,8,12.93625,0,15.5,2.8
3,12,0,4,2,5,4,1,1,0,0,1,0,1,18,False,0,6,12.4,0,6,12.5,0,12.4,0.5
0,12,1,4,2,4,1,1,1,0,0,1,0,1,38,False,4,9,12.88888889,2,7,13.0,0,13.9,-0.3
3,10,0,4,2,5,4,2,2,0,0,1,0,0,19,False,0,8,14.34125,0,8,14.34125,0,9.4,-0.8
3,8,0,4,2,4,1,1,2,0,1,0,0,0,18,False,0,6,14.14285714,0,6,12.0,1,13.9,-0.3
3,2,0,4,2,5,1,1,1,0,0,1,0,1,18,False,0,0,0.0,0,0,0.0,0,9.4,-0.8
3,8,0,4,2,4,4,1,4,0,0,1,0,1,18,True,0,6,13.33333333,0,6,14.16666667,0,12.7,3.7
3,7,0,4,2,0,4,2,4,0,0,1,0,0,18,False,0,6,14.5,0,6,12.85714286,0,13.9,-0.3
3,9,1,0,2,5,4,2,2,0,0,1,0,0,26,False,5,10,12.66666667,5,10,13.4,0,11.1,0.6
3,0,0,4,2,4,1,4,4,0,0,1,0,1,19,False,0,6,0.0,0,6,0.0,1,12.7,3.7
3,7,0,4,2,4,1,4,4,0,1,1,0,0,20,False,0,5,12.0,0,5,11.0,1,9.4,-0.8
3,10,0,4,2,5,4,1,1,0,0,1,0,0,19,False,0,7,14.20857143,0,8,15.12777778,0,11.1,0.6
3,10,0,4,2,0,4,1,2,0,0,1,0,0,20,False,0,7,14.30714286,0,8,15.0125,0,12.4,0.5
3,5,0,4,2,5,0,4,2,0,0,1,0,0,29,False,0,7,0.0,0,6,0.0,1,11.1,0.6
3,12,0,4,2,0,0,3,3,0,0,1,0,0,19,False,0,6,12.0,0,6,11.0,0,12.7,3.7
1,9,0,4,2,4,4,2,4,0,1,0,0,0,24,False,0,5,0.0,0,5,0.0,1,13.9,-0.3
1,1,0,4,2,4,4,2,4,0,1,0,0,0,27,False,0,6,0.0,0,6,0.0,1,8.9,1.4
3,8,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,6,13.85714286,0,6,14.28571429,0,13.9,-0.3
3,2,0,4,2,0,4,3,1,0,0,1,0,1,18,False,0,0,0.0,0,0,0.0,0,15.5,2.8
3,11,0,4,2,4,1,2,2,0,0,1,0,0,21,False,0,7,0.0,0,7,0.0,1,12.7,3.7
2,0,0,4,2,4,4,4,2,0,0,1,0,1,43,False,0,6,11.0,0,6,13.0,0,12.4,0.5
3,9,0,4,2,4,4,4,2,0,0,1,0,1,18,False,0,5,13.2,0,5,14.4,0,16.2,0.3
3,14,0,4,2,4,1,4,4,0,0,1,0,1,21,False,0,6,13.5,0,6,15.33333333,1,8.9,1.4
3,9,0,0,2,0,0,2,2,0,0,1,0,0,26,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,10,0,4,2,4,4,4,2,0,0,1,0,1,19,False,0,8,14.21428571,0,8,14.21428571,0,12.7,3.7
3,14,0,4,2,4,1,0,0,0,0,1,0,0,18,False,0,5,13.0,0,5,12.4,0,7.6,2.6
3,8,0,4,2,0,0,3,2,0,0,1,0,0,22,False,0,6,12.0,0,6,10.0,1,9.4,-0.8
3,10,0,4,2,4,4,2,2,0,0,1,0,0,27,False,0,7,0.0,0,8,0.0,1,11.1,0.6
3,9,0,4,2,4,4,4,2,0,0,1,0,0,18,False,0,5,12.8,0,5,12.6,0,9.4,-0.8
3,14,0,4,2,4,1,2,4,0,0,1,0,0,19,False,0,5,13.6,0,5,12.2,0,9.4,-0.8
3,10,0,4,2,5,4,2,2,0,0,1,0,0,18,False,0,7,13.97142857,0,8,15.75,0,13.9,-0.3
3,14,0,4,2,4,1,2,2,0,0,1,0,1,19,False,0,6,15.0,0,6,14.85714286,0,11.1,0.6
3,14,0,4,2,4,1,4,4,0,0,0,0,0,32,False,0,6,0.0,0,6,0.0,1,11.1,0.6
3,10,0,4,2,4,4,4,2,0,0,1,0,0,23,False,20,26,15.07777778,14,17,15.02352941,0,15.5,2.8
3,10,0,4,2,4,1,2,2,0,0,1,0,0,20,False,0,7,13.38333333,0,7,13.38333333,0,7.6,2.6
3,2,0,4,2,5,1,1,1,0,1,1,0,0,20,False,6,12,13.25,4,11,13.09090909,0,8.9,1.4
3,12,0,4,2,5,4,2,1,0,1,0,0,0,19,False,0,6,11.71428571,0,6,10.66666667,1,16.2,0.3
3,10,0,4,2,5,4,1,1,0,0,1,0,1,18,False,0,8,13.01125,0,8,13.01125,0,9.4,-0.8
3,1,0,3,2,5,4,4,2,0,0,1,0,0,21,False,0,6,10.66666667,0,6,12.0,1,15.5,2.8
3,14,0,3,2,0,4,3,2,0,0,1,0,0,22,False,1,6,13.0,1,6,12.66666667,0,12.4,0.5
3,9,1,3,2,4,1,4,4,0,0,1,0,0,26,False,0,5,12.0,0,5,11.4,0,12.7,3.7
3,4,0,4,2,4,1,2,2,0,0,1,0,0,20,False,0,6,12.16666667,0,6,13.8,0,12.7,3.7
3,10,0,4,2,5,1,1,2,0,0,1,0,0,19,False,0,7,11.85,0,8,13.65,0,16.2,0.3
3,9,1,4,2,4,1,4,4,0,0,1,0,0,31,False,0,5,11.0,0,5,11.2,0,7.6,2.6
3,10,0,4,2,4,4,4,2,0,1,1,0,1,20,False,0,7,12.32777778,0,8,11.736,0,15.5,2.8
3,14,0,4,2,5,1,2,2,0,0,1,0,0,20,False,0,5,12.0,0,5,13.42857143,0,10.8,1.4
3,10,0,4,2,4,1,1,1,0,0,1,0,0,21,False,0,7,14.42857143,0,8,14.51111111,0,16.2,0.3
3,10,0,4,2,5,4,4,2,0,0,1,0,0,18,False,0,7,13.78,0,8,12.6125,0,12.4,0.5
3,10,0,4,2,4,4,4,2,0,0,1,0,1,19,False,0,7,13.8,0,7,13.8,0,7.6,2.6
3,5,0,4,2,5,4,2,2,0,0,1,0,1,18,False,0,7,14.85714286,0,7,15.14285714,0,13.9,-0.3
3,12,0,4,2,4,1,2,2,0,0,1,0,1,18,False,0,6,12.14285714,0,6,13.33333333,0,13.9,-0.3
3,14,0,4,2,2,0,3,3,0,0,1,0,0,18,False,0,6,15.66666667,0,6,14.83333333,0,8.9,1.4
3,10,0,4,2,4,4,2,2,0,0,1,0,0,19,False,0,7,12.5,0,8,12.16666667,0,15.5,2.8
3,12,0,4,2,4,1,4,2,0,0,1,0,1,19,False,0,6,12.83333333,0,6,13.16666667,0,12.4,0.5
3,1,0,4,2,4,1,4,1,0,1,0,0,0,28,False,0,6,0.0,0,6,0.0,1,8.9,1.4
3,4,0,4,2,4,1,4,4,0,0,1,0,0,20,False,0,6,12.5,0,6,12.66666667,0,7.6,2.6
3,8,0,4,2,4,1,4,4,0,0,1,0,0,18,False,0,6,11.25,0,6,13.0,0,9.4,-0.8
3,10,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,7,15.25,0,7,15.25,0,7.6,2.6
3,14,0,4,2,5,1,4,4,0,0,1,0,1,20,False,0,5,14.0,0,5,12.0,0,9.4,-0.8
3,12,0,4,2,4,4,4,2,0,1,1,0,0,28,False,15,16,12.07692308,13,13,12.09090909,0,16.2,0.3
3,5,0,4,3,1,4,2,2,0,0,1,0,0,23,True,11,16,14.625,6,10,14.88888889,0,8.9,1.4
